Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Repository
60.4.5,FALSE,FALSE,1895,American Decorative Arts,Side Chair,Side Chair,American,,,,,Maker,Attributed to,Duncan Phyfe,1770–1854,,"Phyfe, Duncan",Scottish,1770,1854,1791–1818,1791,1818,"Mahogany, brass",32 5/8 x 17 7/8 x 16 1/4 in. (82.9 x 45.4 x 41.3 cm),"Gift of C. Ruxton Love Jr., 1960",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1895,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
60.4.6,FALSE,TRUE,1896,American Decorative Arts,Side Chair,Side Chair,American,,,,,Maker,Attributed to,Duncan Phyfe,1770–1854,,"Phyfe, Duncan",Scottish,1770,1854,1791–1818,1791,1818,"Mahogany, brass",32 3/4 x 17 7/8 x 16 1/4 in. (83.2 x 45.4 x 41.3 cm),"Gift of C. Ruxton Love Jr., 1960",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1896,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
60.4.7,FALSE,FALSE,1897,American Decorative Arts,Side Chair,Side Chair,American,,,,,Maker,Attributed to,Duncan Phyfe,1770–1854,,"Phyfe, Duncan",Scottish,1770,1854,1791–1818,1791,1818,"Mahogany, brass",32 3/4 x 18 x 16 1/4 in. (83.2 x 45.7 x 41.3 cm),"Gift of C. Ruxton Love Jr., 1960",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1897,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
60.4.8,FALSE,FALSE,1898,American Decorative Arts,Side Chair,Side Chair,American,,,,,Maker,Attributed to,Duncan Phyfe,1770–1854,,"Phyfe, Duncan",Scottish,1770,1854,1791–1818,1791,1818,"Mahogany, brass",32 3/4 x 17 3/4 x 16 1/4 in. (83.2 x 45.1 x 41.3 cm),"Gift of C. Ruxton Love Jr., 1960",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1898,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
60.4.9,FALSE,TRUE,1899,American Decorative Arts,Side Chair,Side Chair,American,,,,,Maker,Attributed to,Duncan Phyfe,1770–1854,,"Phyfe, Duncan",Scottish,1770,1854,1791–1818,1791,1818,"Mahogany, brass",32 3/4 x 17 3/4 x 16 1/4 in. (83.2 x 45.1 x 41.3 cm),"Gift of C. Ruxton Love Jr., 1960",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1899,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
60.4.10,FALSE,TRUE,1900,American Decorative Arts,Side Chair,Side Chair,American,,,,,Maker,Attributed to,Duncan Phyfe,1770–1854,,"Phyfe, Duncan",Scottish,1770,1854,1791–1818,1791,1818,"Mahogany, brass",32 3/4 x 17 3/4 x 16 3/8 in. (83.2 x 45.1 x 41.6 cm),"Gift of C. Ruxton Love Jr., 1960",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1900,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
60.4.11,FALSE,TRUE,1901,American Decorative Arts,Side Chair,Side Chair,American,,,,,Maker,Attributed to,Duncan Phyfe,1770–1854,,"Phyfe, Duncan",Scottish,1770,1854,1791–1818,1791,1818,"Mahogany, brass",32 3/4 x 17 3/4 x 16 1/4 in. (83.2 x 45.1 x 41.3 cm),"Gift of C. Ruxton Love Jr., 1960",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1901,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
60.4.12,FALSE,FALSE,1902,American Decorative Arts,Side Chair,Side Chair,American,,,,,Maker,Attributed to,Duncan Phyfe,1770–1854,,"Phyfe, Duncan",Scottish,1770,1854,1791–1818,1791,1818,"Mahogany, brass",32 3/4 x 17 3/4 x 16 1/4 in. (83.2 x 45.1 x 41.3 cm),"Gift of C. Ruxton Love Jr., 1960",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1902,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
60.4.13,FALSE,FALSE,1903,American Decorative Arts,Side Chair,Side Chair,American,,,,,Maker,Attributed to,Duncan Phyfe,1770–1854,,"Phyfe, Duncan",Scottish,1770,1854,1791–1818,1791,1818,"Mahogany, brass",32 5/8 x 17 3/4 x 16 1/4 in. (82.9 x 45.1 x 41.3 cm),"Gift of C. Ruxton Love Jr., 1960",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1903,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
65.188.2,FALSE,TRUE,1904,American Decorative Arts,Side Chair,Side Chair,American,,,,,,,,,,,,,,1810–20,1810,1820,"Mahogany with ash, yellow poplar",32 1/4 x 21 3/4 x 18 3/8 in. (81.9 x 55.2 x 46.7 cm),"Gift of the family of Mr. and Mrs. Andrew Varick Stout, in their memory, 1965",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1904,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
65.188.3,FALSE,FALSE,1905,American Decorative Arts,Side Chair,Side Chair,American,,,,,,,,,,,,,,1810–20,1810,1820,"Mahogany, ash, tulip poplar",32 1/4 x 21 3/4 x 18 3/8 in. (81.9 x 55.2 x 46.7 cm),"Gift of the family of Mr. and Mrs. Andrew Varick Stout, in their memory, 1965",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1905,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
65.188.4,FALSE,FALSE,1906,American Decorative Arts,Side Chair,Side Chair,American,,,,,,,,,,,,,,1810–20,1810,1820,"Mahogany with ash, yellow poplar",32 1/4 x 21 3/4 x 18 3/8 in. (81.9 x 55.2 x 46.7 cm),"Gift of the family of Mr. and Mrs. Andrew Varick Stout, in their memory, 1965",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1906,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
65.188.5,FALSE,FALSE,1907,American Decorative Arts,Side Chair,Side Chair,American,,,,,,,,,,,,,,1810–20,1810,1820,"Mahogany with ash, yellow poplar",32 1/4 x 21 3/4 x 18 3/8 in. (81.9 x 55.2 x 46.7 cm),"Gift of the family of Mr. and Mrs. Andrew Varick Stout, in their memory, 1965",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1907,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
65.188.6,FALSE,FALSE,1908,American Decorative Arts,Side Chair,Side Chair,American,,,,,,,,,,,,,,1810–20,1810,1820,"Mahogany with ash, yellow poplar",32 1/4 x 21 3/4 x 18 3/8 in. (81.9 x 55.2 x 46.7 cm),"Gift of the family of Mr. and Mrs. Andrew Varick Stout, in their memory, 1965",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1908,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
65.188.7,FALSE,FALSE,1909,American Decorative Arts,Side Chair,Side Chair,American,,,,,,,,,,,,,,1810–20,1810,1820,"Mahogany, ash, tulip poplar",32 1/4 x 21 3/4 x 18 3/8 in. (81.9 x 55.2 x 46.7 cm),"Gift of the family of Mr. and Mrs. Andrew Varick Stout, in their memory, 1965",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1909,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
65.188.8,FALSE,FALSE,1910,American Decorative Arts,Side Chair,Side Chair,American,,,,,,,,,,,,,,1810–20,1810,1820,"Mahogany with ash, yellow poplar",32 1/4 x 21 3/4 x 18 3/8 in. (81.9 x 55.2 x 46.7 cm),"Gift of the family of Mr. and Mrs. Andrew Varick Stout, in their memory, 1965",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1910,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
65.188.9,FALSE,FALSE,1911,American Decorative Arts,Side Chair,Side Chair,American,,,,,,,,,,,,,,1810–20,1810,1820,"Mahogany with ash, yellow poplar",32 1/4 x 21 3/4 x 18 3/8 in. (81.9 x 55.2 x 46.7 cm),"Gift of the family of Mr. and Mrs. Andrew Varick Stout, in their memory, 1965",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1911,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
65.188.10,FALSE,TRUE,1912,American Decorative Arts,Side Chair,Side Chair,American,,,,,,,,,,,,,,1810–20,1810,1820,"Mahogany with ash, yellow poplar",32 1/4 x 21 3/4 x 18 3/8 in. (81.9 x 55.2 x 46.7 cm),"Gift of the family of Mr. and Mrs. Andrew Varick Stout, in their memory, 1965",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1912,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
65.188.11,FALSE,FALSE,1913,American Decorative Arts,Side Chair,Side Chair,American,,,,,,,,,,,,,,1810–20,1810,1820,"Mahogany, ash, tulip poplar",32 1/4 x 21 3/4 x 18 3/8 in. (81.9 x 55.2 x 46.7 cm),"Gift of the family of Mr. and Mrs. Andrew Varick Stout, in their memory, 1965",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1913,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
65.188.12,FALSE,FALSE,1914,American Decorative Arts,Side Chair,Side Chair,American,,,,,,,,,,,,,,1810–20,1810,1820,"Mahogany, ash, tulip poplar",32 1/4 x 21 3/4 x 18 3/8 in. (81.9 x 55.2 x 46.7 cm),"Gift of the family of Mr. and Mrs. Andrew Varick Stout, in their memory, 1965",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1914,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
65.188.13,FALSE,FALSE,1915,American Decorative Arts,Side Chair,Side Chair,American,,,,,,,,,,,,,,1810–20,1810,1820,"Mahogany, ash, tulip poplar",32 1/4 x 21 3/4 x 18 3/8 in. (81.9 x 55.2 x 46.7 cm),"Gift of the family of Mr. and Mrs. Andrew Varick Stout, in their memory, 1965",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1915,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
65.188.14,FALSE,FALSE,1916,American Decorative Arts,Side Chair,Side Chair,American,,,,,,,,,,,,,,1810–20,1810,1820,"Mahogany with ash, yellow poplar",32 1/4 x 21 3/4 x 18 3/8 in. (81.9 x 55.2 x 46.7 cm),"Gift of the family of Mr. and Mrs. Andrew Varick Stout, in their memory, 1965",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1916,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
50.130.149m recto,FALSE,TRUE,1917,American Paintings and Sculpture,Drawing,Javanese Dancer in Profile Fixing Her Hair (from Sketchbook of Javanese Dancers),,,,,,Artist,,John Singer Sargent,"American, Florence 1856–1925 London",,"Sargent, John Singer",American,1856,1925,1889,1889,1889,Graphite on off-white wove paper,5 1/2 x 8 1/2 in. (14 x 21.6 cm),"Gift of Mrs. Francis Ormond, 1950",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/1917,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
31.44.4,FALSE,TRUE,1918,American Decorative Arts,Side Chair,Side Chair,American,,,,,,,,,,,,,,1795–1805,1795,1805,"Mahogany, oak",37 5/8 x 21 1/4 x 17 1/2 in. (95.6 x 54 x 44.5 cm),"The Sylmaris Collection, Gift of George Coe Graves, 1931",Made in,,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1918,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
50.130.149m verso,FALSE,TRUE,1919,American Paintings and Sculpture,Drawing,Hands of a Javanese Dancer (from Sketchbook of Javanese Dancers),,,,,,Artist,,John Singer Sargent,"American, Florence 1856–1925 London",,"Sargent, John Singer",American,1856,1925,1889,1889,1889,Graphite on off-white wove paper,5 1/2 x 8 1/2 in. (14 x 21.6 cm),"Gift of Mrs. Francis Ormond, 1950",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/1919,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1986.47.3,FALSE,TRUE,1920,American Decorative Arts,Side Chair,Side Chair,American,,,,,,,,,,,,,,1878–84,1878,1884,"Bird's-eye maple, maple, tulip poplar",34 3/4 x 16 3/4 x 16 3/4 in. (88.3 x 42.5 x 42.5 cm),"Friends of the American Wing Fund, 1986",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1920,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1986.47.4,FALSE,TRUE,1921,American Decorative Arts,Side Chair,Side Chair,American,,,,,,,,,,,,,,1878–84,1878,1884,"Bird's-eye maple, maple, tulip poplar",34 3/4 x 16 3/4 x 16 3/4 in. (88.3 x 42.5 x 42.5 cm),"Friends of the American Wing Fund, 1986",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1921,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
10.125.697,FALSE,TRUE,1922,American Decorative Arts,Chair table,Chair-table,American,,,,,,,,,,,,,,1650–1700,1650,1700,"Red oak, yellow pine, white cedar","OH. top up 58 3/4 in. (149.2 cm), OH. top down: 32 in. (81.3 cm); top: Diam. 43 in. (109.2 cm); chair base: SH. 19 1/4 in. (48.9 cm), OW (seat molding) 23 in. (58.4 cm), SW. 21 1/4 in. (54 cm), OD. (arms) 20 3/4 in. (52.7 cm), SD. 16 5/8 in. (42.2 cm)","Gift of Mrs. Russell Sage, 1909",Made in|Possibly made in,Marshfield,Plymouth County,Plymouth County,United States|United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1922,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
42.36,FALSE,TRUE,1923,American Decorative Arts,Chalice,Chalice,American,,,,,Maker,,Timothy Bridgen,1774–1819,,"Bridgen, Timothy",,1774,1819,1816–19,1816,1819,Pewter,H. 8 7/8 in. (22.5 cm),"Rogers Fund, 1942",Made in,Albany,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1923,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
43.162.10,FALSE,TRUE,1924,American Decorative Arts,Chalice,Chalice,American,,,,,Maker,,Timothy Brigden,1774–1819,,"Brigden, Timothy",,1774,1819,1816–19,1816,1819,Pewter,H. 8 7/8 in. (22.5 cm),"Gift of Joseph France, 1943",Made in,Albany,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1924,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
43.162.29,FALSE,TRUE,1925,American Decorative Arts,Chalice,Chalice,American,,,,,Maker,,Johann Christoph Heyne,1715–1781,,"Heyne, Johann Christoph",,1715,1781,1756–80,1756,1780,Pewter,H. 8 7/8 in. (22.5 cm); Diam. 4 in. (10.2 cm),"Gift of Joseph France, 1943",Made in,Lancaster,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1925,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
62.89.20,FALSE,TRUE,1926,American Decorative Arts,Chalice,Chalice,American,,,,,Maker,,Israel Trask,1786–1867,,"Trask, Israel",,1786,1867,ca. 1813–56,1810,1856,Pewter,H. 5 3/4 in. (14.6 cm),"Gift of Mrs. Stephen S. FitzGerald, 1962",Made in,Beverly,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1926,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
62.89.21,FALSE,TRUE,1927,American Decorative Arts,Chalice,Chalice,American,,,,,Maker,,Israel Trask,1786–1867,,"Trask, Israel",,1786,1867,ca. 1813–56,1810,1856,Pewter,H. 5 3/4 in. (14.6 cm),"Gift of Mrs. Stephen S. FitzGerald, 1962",Made in,Beverly,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1927,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
41.34.13,FALSE,TRUE,1928,American Decorative Arts,Chamber candlestick,Chamber Candlestick,American,,,,,Maker,,Henry Hopper,active 1842–47,,"Hopper, Henry",,1842,1847,1842–47,1842,1847,Pewter,H. 5 1/8 in. (13 cm),"Gift of Mrs. J. Insley Blair, in memory of her husband, 1941",Made in,New York,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1928,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
49.155.2,FALSE,TRUE,1929,American Decorative Arts,Chamber table,Chamber Table,American,,,,,,,,,,,,,,1650–1700,1650,1700,"Oak, pine, maple",34 1/4 x 28 x 15 3/4 in. (87 x 71.1 x 40 cm),"Gift of Mrs. J. Insley Blair, 1949",Possibly made in,Hingham,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1929,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
52.77.48,FALSE,TRUE,1930,American Decorative Arts,Desk-on-frame,Desk-on-frame,American,,,,,,,,,,,,,,1670–1700,1670,1700,"Cherry, maple",30 x 25 3/4 x 16 3/4 in. (76.2 x 65.4 x 42.5 cm),"Bequest of Mrs. J. Insley Blair, 1951",Made in,,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/1930,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
63.200.24,FALSE,FALSE,1931,American Decorative Arts,Champagne glass,Filigree Champagne Glass,"British, possibly",,,,,,,,,,,,,,1870–1900,1870,1900,Blown glass,H. 4 1/16 in. (10.3 cm); Diam. 3 5/8 in. (9.2 cm),"Gift of Mrs. Darwin S. Morse, 1963",Possibly made in,,,,England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1931,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
63.200.25,FALSE,FALSE,1932,American Decorative Arts,Champagne glass,Filigree Champagne Glass,"British, possibly",,,,,,,,,,,,,,1870–1900,1870,1900,Blown glass,H. 4 in. (10.2 cm); Diam. 3 3/4 in. (9.5 cm),"Gift of Mrs. Darwin S. Morse, 1963",Possibly made in,,,,England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1932,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
63.200.26,FALSE,FALSE,1933,American Decorative Arts,Champagne glass,Filigree Champagne Glass,"British, possibly",,,,,,,,,,,,,,1870–1900,1870,1900,Blown glass,H. 4 1/8 in. (10.5 cm); Diam. 3 13/16 in. (9.7 cm),"Gift of Mrs. Darwin S. Morse, 1963",Possibly made in,,,,England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1933,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
63.200.27,FALSE,FALSE,1934,American Decorative Arts,Champagne glass,Filigree Champagne Glass,"British, possibly",,,,,,,,,,,,,,1870–1900,1870,1900,Blown glass,H. 4 1/8 in. (10.5 cm); Diam. 3 7/8 in. (9.8 cm),"Gift of Mrs. Darwin S. Morse, 1963",Possibly made in,,,,England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1934,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
63.200.28,FALSE,FALSE,1935,American Decorative Arts,Champagne glass,Filigree Champagne Glass,"British, possibly",,,,,,,,,,,,,,1870–1900,1870,1900,Blown glass,H. 5 7/8 in. (14.9 cm); Diam. 3 in. (7.6 cm),"Gift of Mrs. Darwin S. Morse, 1963",Possibly made in,,,,England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1935,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1974.355,FALSE,TRUE,1936,American Decorative Arts,Champagne glass,Champagne Glass,American,,,,,Maker,,George Duncan and Sons,1874–1891,,Duncan and Sons George,,1874,1891,1878–90,1878,1890,Pressed glass,Dimensions unavailable,"Rogers Fund, 1974",Made in,Pittsburgh,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1936,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
69.205.10,FALSE,FALSE,1937,American Decorative Arts,Champagne glass,Champagne Glass,American,,,,,,,,,,,,,,1830–40,1830,1840,Blown lead glass,H. 6 3/4 in. (17.1 cm); Diam. 2 1/2 in. (6.4 cm),"Gift of Mr. and Mrs. William Katzenbach, 1969",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1937,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
69.205.11,FALSE,FALSE,1938,American Decorative Arts,Champagne glass,Champagne Glass,American,,,,,,,,,,,,,,1830–40,1830,1840,Blown lead glass,H. 6 13/16 in. (17.3 cm); Diam. 2 9/16 in. (6.5 cm),"Gift of Mr. and Mrs. William Katzenbach, 1969",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1938,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
46.140.117,FALSE,TRUE,1939,American Decorative Arts,Champagne glass,Champagne Glass,American,,,,,Maker,,"Bakewell, Pears and Company",1836–1882,,"Bakewell, Pears and Company ",,1836,1882,1850–70,1850,1870,Pressed glass,H. 5 1/16 in. (12.9 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Pittsburgh,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1939,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
46.140.118,FALSE,FALSE,1940,American Decorative Arts,Champagne glass,Champagne Glass,American,,,,,Maker,,"Bakewell, Pears and Company",1836–1882,,"Bakewell, Pears and Company ",,1836,1882,1850–70,1850,1870,Pressed glass,H. 5 1/16 in. (12.9 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Pittsburgh,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1940,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
46.140.119,FALSE,FALSE,1941,American Decorative Arts,Champagne glass,Champagne Glass,American,,,,,Maker,,"Bakewell, Pears and Company",1836–1882,,"Bakewell, Pears and Company ",,1836,1882,1850–70,1850,1870,Pressed glass,H. 5 1/8 in. (13 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Pittsburgh,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1941,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
